"Estimate","Std. Error","t value","Pr(>|t|)","Adiposity","n","exposure"
-0.0422991023835985,0.3777735101076,-0.111969477085756,0.910848177151285,"trunk_tissue_fat_percentage_f23286_2_0",39533,"beef_intake_f1369_0_06"
-0.0221127129406171,0.038630814510826,-0.572411253053443,0.567046705171663,"trunk_tissue_fat_percentage_f23286_2_0",38903,"cheese_intake_f1408_0_02"
-0.00938001712069813,0.0380772348526263,-0.24634186691871,0.80541890420178,"trunk_tissue_fat_percentage_f23286_2_0",38903,"cheese_intake_f1408_0_03"
-0.00860050028289021,0.0371034759287952,-0.231797697320739,0.816696366057525,"trunk_tissue_fat_percentage_f23286_2_0",38903,"cheese_intake_f1408_0_04"
-0.0438144944193447,0.0394576942554845,-1.11041699840975,0.266826246898386,"trunk_tissue_fat_percentage_f23286_2_0",38903,"cheese_intake_f1408_0_05"
-0.0404694784526933,0.044573225362996,-0.907932466702094,0.363919532859624,"trunk_tissue_fat_percentage_f23286_2_0",38903,"cheese_intake_f1408_0_06"
0.00816675741056051,0.013663746082054,0.597695343686658,0.550046688782597,"trunk_tissue_fat_percentage_f23286_2_0",39201,"hot_drink_temperature_f1518_0_02"
-0.00961289800261658,0.0176775946405792,-0.543789932853762,0.586589132639842,"trunk_tissue_fat_percentage_f23286_2_0",39201,"hot_drink_temperature_f1518_0_03"
-0.00118395131284703,0.0140622345753063,-0.0841936824838694,0.932902868200588,"trunk_tissue_fat_percentage_f23286_2_0",39491,"lamb_mutton_intake_f1379_0_02"
0.00880075639870593,0.0166708645050148,0.527912418462676,0.597563094155328,"trunk_tissue_fat_percentage_f23286_2_0",39491,"lamb_mutton_intake_f1379_0_03"
0.00674182081692,0.0349930371240088,0.192661779914337,0.847224849519135,"trunk_tissue_fat_percentage_f23286_2_0",39491,"lamb_mutton_intake_f1379_0_04"
-0.035992846571523,0.302194687114128,-0.119104829126032,0.905192911330234,"trunk_tissue_fat_percentage_f23286_2_0",39491,"lamb_mutton_intake_f1379_0_05"
-0.0473941041500337,0.499798879242949,-0.0948263513952293,0.924453237392292,"trunk_tissue_fat_percentage_f23286_2_0",39491,"lamb_mutton_intake_f1379_0_06"
-0.00510273145682203,0.0257021818752004,-0.198533007104178,0.842629085193286,"trunk_tissue_fat_percentage_f23286_2_0",39513,"non_oily_fish_intake_f1339_0_02"
-0.0060646259270542,0.0251136841046328,-0.241486908164758,0.809179016426145,"trunk_tissue_fat_percentage_f23286_2_0",39513,"non_oily_fish_intake_f1339_0_03"
-0.0250455132082128,0.0273264235542245,-0.916530959805786,0.359394076228134,"trunk_tissue_fat_percentage_f23286_2_0",39513,"non_oily_fish_intake_f1339_0_04"
-0.0449898580068025,0.077988162416584,-0.576880601013309,0.564023405786885,"trunk_tissue_fat_percentage_f23286_2_0",39513,"non_oily_fish_intake_f1339_0_05"
-0.0516388863642612,0.166050238309871,-0.310983512519243,0.75581479784994,"trunk_tissue_fat_percentage_f23286_2_0",39513,"non_oily_fish_intake_f1339_0_06"
0.0133831072212316,0.0185521865330436,0.721376275372969,0.470682311376992,"trunk_tissue_fat_percentage_f23286_2_0",39518,"oily_fish_intake_f1329_0_02"
